user,post_date,post_time,post_text,favorite_count,crawl_timestamp
UtdMindset,2019-03-27,15:47:12,RT @DrippyRomelu: Countries I've been to:IndiaSingaporeChinaSouth AfricaAustraliaJapanFranceSwitzerlandMalaysiaIndonesiaCambodi...,0,2019-03-27 23:48:06
philipfowler,2019-03-27,15:47:47,@StPaulsHostel Can @SportsDirectUK in Worcester help? They stock them.,0,2019-03-27 23:48:06
ABM_Electrical,2019-03-27,15:47:45,Now in stock..Outdoor 4 channel switching box from @Hamilton_LSContact our sales team for a quotation.Tel:016147... https://t.co/I17YWp9hW7,0,2019-03-27 23:48:06
broadmorecap,2019-03-27,15:47:45,RT @kaycgee: !![?]Why You Should Never Marry A Stock!![?] https://t.co/4JgTQAXQeZ https://t.co/IeKpKJRmLT,0,2019-03-27 23:48:06
benignopf,2019-03-27,15:47:43,Dow drops 200 points as yields dip amid economic fears @CNBC  https://t.co/u0oyKCBRdb,0,2019-03-27 23:48:06
cliffsiders,2019-03-27,15:47:42,RT @ClintEastwoodLA: "Let me educate you @RepAdamSchiff ..The "device" is called a finger, not a bump stock." #2A #GunGrabbers #GunRi...,0,2019-03-27 23:48:06
reurope_stock,2019-03-27,15:47:41,Inter Parfums $IPAR Holder Cortina Asset Management Has Cut Stake by $355,095; Geode Capital Management Stake in Re... https://t.co/jDkJJxE9DU,0,2019-03-27 23:48:06
lchsffa,2019-03-27,15:47:41,We are a little late on posting results from the stock show season. Parents, please feel free to add pictures or ta... https://t.co/sGbVByR2uZ,0,2019-03-27 23:48:06
FelixxGarner,2019-03-27,15:47:41,@kocur_joe @ToddABailey @LesaPR @SpeakerPelosi The ACA is a right wing insurance mandate, of course it's a disaster... https://t.co/jMes9v4hr1,0,2019-03-27 23:48:06
spookystitch,2019-03-27,15:47:41,You ever see an ad for a summer stock job and they advertise that it's "PAID!" but you do the math with the stipend... https://t.co/NpiEEnZeAY,0,2019-03-27 23:48:06
khamisgrandson,2019-03-27,15:47:41,RT @Aid4bdullah: READY STOCK! Rm8/pairLimited stock https://t.co/eiPSVHS1CK,0,2019-03-27 23:48:06
FsdRobotics,2019-03-27,15:47:40,Looking for a Refurbished Robot? @FsdRobotics has a large stock of Industrial Robots and Spare Parts. We provide R... https://t.co/dNufzQwdOc,0,2019-03-27 23:48:06
Focus_on_Dvds,2019-03-27,15:47:38,Sure Dividend: Monthly Dividend Stock In Focus: PennantPark Floating Rate Capital https://t.co/rbyB6Wl7vM,0,2019-03-27 23:48:06
muddybike,2019-03-27,15:47:37,RT @ModeledBehavior: This totally gets sock economics wrong. Buying a trio means you buy x extra socks when you own x pairs. Your stock of...,0,2019-03-27 23:48:06
LeowPengFei,2019-03-27,15:47:35,Dow opens slightly higher after trade deficit narrows https://t.co/XyU6pbjFT4,0,2019-03-27 23:48:06
AndTheMeltdowns,2019-03-27,15:47:34,RT @pocinplay: Want to get involved with @pocinplay? Fill in the form below! Opportunities include:Be part of our stock photo projec...,0,2019-03-27 23:48:06
veronicaaah_,2019-03-27,10:57:05,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-27 23:48:06
rick_coffe,2019-03-27,09:40:59,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-27 23:48:06
izuoen,2019-03-27,09:05:51,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-27 23:48:06
Soesanto_Liem,2019-03-27,08:47:24,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-27 23:48:07
JokoFighter01,2019-03-27,08:35:30,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-27 23:48:07
Fadlyfade_,2019-03-27,08:18:36,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-27 23:48:07
Gusee89,2019-03-27,07:30:27,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-27 23:48:07
pelhambluefund,2019-03-27,06:36:32,NEW POST! : Complaint by a Concerned Shareholder (our take on the DAYANG issue)#trade #saham #finance #bursa... https://t.co/mGXwyZJsZZ,2,2019-03-27 23:48:07
oppie30560071,2019-03-27,06:31:26,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-27 23:48:07
faiqoh_ahmad,2019-03-27,06:05:35,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-27 23:48:07
hadis2116,2019-03-27,05:44:54,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-27 23:48:07
ras_af06,2019-03-27,05:11:37,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-27 23:48:07
research_felix,2019-03-28,07:15:21,#PENERGY MADE A HIGH OF 1.07 NEAR TO 1ST TARGET https://t.co/n1KhMkk4YVhttps://t.co/4kGM1BrE4O... https://t.co/eWoy60TGRN,0,2019-03-28 21:46:31
etonquezon,2019-03-28,05:43:53,Currently the text shared from Research Report:https://t.co/OfhlQdU9ix,0,2019-03-28 21:46:31
sereniTY_0109,2019-03-27,00:55:51,mom really suggested klse and pnb for my internship......... she really thinks im that smart to enter these places sdhshjdhj,0,2019-03-28 21:46:31
Iskandarbak,2019-03-26,10:31:41,KLSE dips below the psychological resistance level of 1,650 yesterday and remains there today.  Any pointers where... https://t.co/LlvFwz4jBg,0,2019-03-28 21:46:31
research_felix,2019-03-26,06:48:06,Only for KLSE Stock Traders | For KLSE Free Trial Trading TipsJoin Now : https://t.co/Ss2tvSRt31 https://t.co/Dy0PXQVCSj,0,2019-03-28 21:46:31
qi_soon,2019-03-25,06:55:04,RT @teresakok: Teresa Kok : EU's 'high risk' ruling on palm oil shows double standard | KLSE Screener https://t.co/UxaYcvCtEH,0,2019-03-28 21:46:32
Klse_2_my_soul,2019-03-24,10:54:30,@BetoFCB_ He is a very good player....just not in form....i hope barca fans support him because thats what we do...... https://t.co/85a9BNkWG7,1,2019-03-28 21:46:32
aniqnazari,2019-03-24,08:13:52,@FahmyNazrul Hmmm penstrukturan like what, selling GLCs company to cronies for cheaper price? Selling nation's asse... https://t.co/4g6fgTIc3n,0,2019-03-28 21:46:32
Klse_2_my_soul,2019-03-24,05:17:49,RT @TarekFatah: Muslims kidnapped his two daughters &amp; forcibly converted them to Islam. The distraught Hindu father in Sindh, Pakistan is i...,0,2019-03-28 21:46:32
Klse_2_my_soul,2019-03-23,22:53:53,@BarcaWorldwide True.... that's what i think about it....its like the glory will only be for messi.....,0,2019-03-28 21:46:32
Rockeinstone,2019-03-23,21:57:32,@Klse_2_my_soul @BarcaWorldwide Also the coach i think, the coach can not solve this internal team problems.. like... https://t.co/ZO4Wo2PKwF,3,2019-03-28 21:46:32
dovenews,2019-03-28,13:46:09,Hot Air Balloons fly in the air during the Putrajaya International Hot Air Balloon Fiesta in Putrajaya, #Malaysia,... https://t.co/ST2ptUuCqn,0,2019-03-28 21:46:32
nctzfan_p,2019-03-28,13:46:09,RT @RealUnkle1932: #Minho -I'm HomeiTunes-7 #1 hits!#1 Chile#1 Dominican Republic#1 El Salvador#1 Peru#1 Philippines#1 Saudi Arabia...,0,2019-03-28 21:46:32
angiepalin,2019-03-28,13:46:08,@samuel_pollen Niiiiice though. Take notes on child friendly options in Malaysia. It's on my list.,0,2019-03-28 21:46:32
AjwadAzlin,2019-03-28,13:46:08,RT @Aisehman: There you go ..."Malaysians are paid a lower wage compared to benchmark countries, even after taking into account productiv...,0,2019-03-28 21:46:32
Essrayle,2019-03-28,13:46:08,RT @lupcheong: Malaysia is on a different level on all levels https://t.co/Y2AqpnqBrQ,0,2019-03-28 21:46:32
nadiakamil_,2019-03-28,13:46:02,One with my ultimate partner in crime [?] @ Kuala Lumpur, Malaysia https://t.co/eBOiJSGQqA,0,2019-03-28 21:46:32
ChelleShawol,2019-03-28,13:45:59,RT @RealUnkle1932: #Minho -I'm HomeiTunes-7 #1 hits!#1 Chile#1 Dominican Republic#1 El Salvador#1 Peru#1 Philippines#1 Saudi Arabia...,0,2019-03-28 21:46:33
pseudolgiah,2019-03-28,13:45:56,RT @twthartanah: Minimum wages in Malaysia are still, questionable! https://t.co/cl2EGHIjkp,0,2019-03-28 21:46:33
holyaulia,2019-03-28,13:45:55,RT @HATCHERY_TH: Pre-photo for Eternity tour in MalaysiaStay tuned for more...#OSWETERNITYINMY #ONGSEONGWU1stFanmeetingTour https://t....,0,2019-03-28 21:46:33
twthartanah,2019-03-28,13:45:49,Another source for minimum wages in Malaysia not even reaching the par https://t.co/4QCFLnm8nT,0,2019-03-28 21:46:33
SpaceprincessMX,2019-03-28,13:46:14,Give it up @AdamSchiff; you're not only a liar &amp; a leaker, you're the laughing stock. not only of #Congress, but of... https://t.co/MOx6npwlpf,0,2019-03-28 21:46:33
WinterNode,2019-03-28,13:46:12,Our trial server is back in stock and there's only 3 of it, so what are you waiting for? Try it out now! https://t.co/VVFWuLfLGS,0,2019-03-28 21:46:33
Starlee_KShop,2019-03-28,13:46:10,[READY STOCK] SUPER JUNIOR D&amp;E - THE 1st JAPAN TOUR - 2 DVD [LE] - IDR : 750.000 https://t.co/mddOgO3ANN,0,2019-03-28 21:46:33
Krugmania,2019-03-28,13:46:08,RT @BradMunchen: Met Panasonic today. They admitted that their stock had a valuation discount because of their Tesla exposure. Said past 6...,0,2019-03-28 21:46:33
bankie67,2019-03-28,13:46:06,RT @hobgobolopolis: Gettin' Tellt dissnae come much better than this. The Sturgeonators on fire as Jackson Carwash becomes the laughing sto...,0,2019-03-28 21:46:34
tnutrition,2019-03-28,13:46:05,BACK IN STOCK - The Powder that changed the face of the Vegan Protein Category in the U.K. .Introducing GHOST... https://t.co/jfRNXmbY1Z,0,2019-03-28 21:46:34
Thekalal,2019-03-28,13:46:05,#HAVELLS -bullishbullish stock- buy on dips  (circled -754) we did it and made high of 765 https://t.co/a8LOPJTXBW,1,2019-03-28 21:46:34
CyberHibby,2019-03-28,13:46:05,RT @hobgobolopolis: Gettin' Tellt dissnae come much better than this. The Sturgeonators on fire as Jackson Carwash becomes the laughing sto...,0,2019-03-28 21:46:34
LuxFinance,2019-03-28,13:46:05,RT @LuxembourgSE: #LatestNews: We signed agreements at the #Boao2019 to centralise information from the Chinese Interbank Market and the ma...,0,2019-03-28 21:46:34
AfuaaSam,2019-03-28,13:46:05,RT @Phreddi_Grey: New stock ;*Tom Ford Ombre Leather EDP 100ML*GH750.00 + Free Delivery Kindly RT .  https://t.co/RmBLnMAdlm,0,2019-03-28 21:46:34
TKE_Penny_Stock,2019-03-28,13:46:05,@jonny_red32 Team @VerbTech_Co still making moves.  Dont let let up. Go Team $VERB,0,2019-03-28 21:46:34
MU_DawgPound,2019-03-28,13:46:03,Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.https://t.co/TU33THDLuu,0,2019-03-28 21:46:34
SueKru,2019-03-28,13:46:02,RT @sdutKevinAcee: "We've got to find one more." #Padres notes: Missing a starting pitcher; Garcia shows worth; well-worn Stock https://t...,0,2019-03-28 21:46:34
ETF_Tracker,2019-03-28,13:46:00,NVIDIA Stock Lifts VanEck Semiconductor ETF https://t.co/J89e5nScM3 #ETF #tracker,0,2019-03-28 21:46:34
McCannFacts,2019-03-28,13:46:00,@all_i_wont Because it's libellous. No one will stock it. #mccann,0,2019-03-28 21:46:34
pelhambluefund,2019-03-28,11:08:22,RT @pelhambluefund: TOOLS TO HELP WITH YOUR OWN TRADING JOURNEY on Bursa Malaysia (it sure helped us) : https://t.co/jKxEzPI7Hx#trade #...,0,2019-03-28 21:46:34
AndrianaArry,2019-03-28,09:54:10,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-28 21:46:34
ErickAntariksa,2019-03-28,09:22:09,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-28 21:46:34
relawanjokowi1,2019-03-28,08:53:19,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-28 21:46:34
afqzhrdn,2019-03-28,08:43:57,RT @pelhambluefund: TOOLS TO HELP WITH YOUR OWN TRADING JOURNEY on Bursa Malaysia (it sure helped us) : https://t.co/jKxEzPI7Hx#trade #...,0,2019-03-28 21:46:34
haizad0,2019-03-28,07:44:19,RT @pelhambluefund: TOOLS TO HELP WITH YOUR OWN TRADING JOURNEY on Bursa Malaysia (it sure helped us) : https://t.co/jKxEzPI7Hx#trade #...,0,2019-03-28 21:46:35
hadialias,2019-03-28,07:41:09,RT @pelhambluefund: TOOLS TO HELP WITH YOUR OWN TRADING JOURNEY on Bursa Malaysia (it sure helped us) : https://t.co/jKxEzPI7Hx#trade #...,0,2019-03-28 21:46:35
pelhambluefund,2019-03-28,07:40:17,TOOLS TO HELP WITH YOUR OWN TRADING JOURNEY on Bursa Malaysia (it sure helped us) : https://t.co/jKxEzPI7Hx#trade #saham #bursa,8,2019-03-28 21:46:35
pelhambluefund,2019-03-28,07:33:33,MI has moved 8 sen up since we tweeted that this morning.#trade #saham #bursa,1,2019-03-28 21:46:35
MandalaAipama,2019-03-28,03:34:32,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-28 21:46:35
pelhambluefund,2019-03-28,02:31:32,Here's a momentum play for you : MI Technovation. Very illiquid n hard to go in. There are some call warrants but... https://t.co/eDTGKOquex,1,2019-03-28 21:46:35
pelhambluefund,2019-03-28,01:54:54,RT @pelhambluefund: NEW POST! : Complaint by a Concerned Shareholder (our take on the DAYANG issue)#trade #saham #finance #bursahttps...,0,2019-03-28 21:46:35
Amadea312,2019-03-27,21:47:15,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-28 21:46:35
ronievillie,2019-03-27,18:31:57,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-28 21:46:35
wendy_bale,2019-03-27,16:49:23,RT @eLfathir_: ECONOMIC OF STUPIDITY | #SandiwaraUno#Sandiwaraanakmami#02vsNU https://t.co/nYvibZsiVb,0,2019-03-28 21:46:35
Klse_2_my_soul,2019-03-29,10:36:19,RT @TeamMessiHQ: First 200 #Messi fans to Retweet this will get a followback! {Must be following us} https://t.co/sARDN3MewU,0,2019-03-29 22:00:41
KhaHan47821861,2019-03-29,07:57:41,Get Huge Returns From Our KLSE COUNTERWe Provide These Counter'sKKB, IFCAMSC, Zelan, Huaan,  Plenitude, Hock... https://t.co/oCxst3peb8,1,2019-03-29 22:00:41
nhecoabrio,2019-03-29,02:29:22,Pait ning way klse kay way kwarta ,0,2019-03-29 22:00:41
wklsew,2019-03-28,22:42:43,Time to set that TSL...#KLSe#RiskLimit,0,2019-03-29 22:00:41
research_felix,2019-03-28,07:15:21,#PENERGY MADE A HIGH OF 1.07 NEAR TO 1ST TARGET https://t.co/n1KhMkk4YVhttps://t.co/4kGM1BrE4O... https://t.co/eWoy60TGRN,0,2019-03-29 22:00:41
etonquezon,2019-03-28,05:43:53,Currently the text shared from Research Report:https://t.co/OfhlQdU9ix,0,2019-03-29 22:00:41
sereniTY_0109,2019-03-27,00:55:51,mom really suggested klse and pnb for my internship......... she really thinks im that smart to enter these places sdhshjdhj,0,2019-03-29 22:00:41
Iskandarbak,2019-03-26,10:31:41,KLSE dips below the psychological resistance level of 1,650 yesterday and remains there today.  Any pointers where... https://t.co/LlvFwz4jBg,0,2019-03-29 22:00:41
research_felix,2019-03-26,06:48:06,Only for KLSE Stock Traders | For KLSE Free Trial Trading TipsJoin Now : https://t.co/Ss2tvSRt31 https://t.co/Dy0PXQVCSj,0,2019-03-29 22:00:41
qi_soon,2019-03-25,06:55:04,RT @teresakok: Teresa Kok : EU's 'high risk' ruling on palm oil shows double standard | KLSE Screener https://t.co/UxaYcvCtEH,0,2019-03-29 22:00:41
Klse_2_my_soul,2019-03-24,10:54:30,@BetoFCB_ He is a very good player....just not in form....i hope barca fans support him because thats what we do...... https://t.co/85a9BNkWG7,1,2019-03-29 22:00:41
AfiqahFarlina,2019-03-29,14:00:20,RT @TariqNatasmi: Please like and rt as the students of Kolej Yayasan Saad are planning to raise funds for the National Autism Society of M...,0,2019-03-29 22:00:41
IEN_Now,2019-03-29,14:00:20,RT @JeffReinkeMFG: Super Monster Wolf Was Built to Battle Wild #Boar; #Malaysia Tries to Make a #FlyingCar; #BirthControl Delivered via Jew...,0,2019-03-29 22:00:41
BitControvert,2019-03-29,14:00:20,RT @telcoin_team: We are very excited to announce that #Telcoin is partnering with Telin Malaysia, our partnership will be bringing conveni...,0,2019-03-29 22:00:41
AdaptToReality,2019-03-29,14:00:14,@Machine_Cash True.Breaking China's Rising Influence in Australia is a Strategic ConcernStimulating Demand for... https://t.co/T5P3FNXb9i,0,2019-03-29 22:00:41
AshwitaNair,2019-03-29,14:00:13,RT @Sebastian_su: * caught racing illegally at 15 yrs old* wife is also 15 yrs old* wife, age 15, is 7 months pregnant * wife, age 15, 7...,0,2019-03-29 22:00:42
CaptDKS,2019-03-29,14:00:00,RT @indiannavy: #BridgesofFriendship #LIMA19  INS Kadmatt an indigenous Anti Submarine Warfare corvette of #IndianNavy at  Langkawi, Malays...,0,2019-03-29 22:00:42
JeffReinkeMFG,2019-03-29,13:59:53,Super Monster Wolf Was Built to Battle Wild #Boar; #Malaysia Tries to Make a #FlyingCar; #BirthControl Delivered vi... https://t.co/stNT63mvJh,0,2019-03-29 22:00:42
homeopathy2010,2019-03-29,13:59:52,RT @IAF_MCC: Indigenously developed LCA-Tejas aircraft is leaving the audience spellbound at Langkawi, Malaysia.Here's the display visual...,0,2019-03-29 22:00:42
Kikboy,2019-03-29,13:59:51,RT @Me_Jennifer27: Are you nervous ?  Yayaaaa ..  Waaaaaahhh!!! Scream.....  #Nadechyaya Duet made my day. [?]  They are so cuuuuut...,0,2019-03-29 22:00:42
Madihah919,2019-03-29,13:59:51,RT @khalidkarim: There is something very2 wrong in Malaysia's construction industries.Big contractors in other countries are making only 2~...,0,2019-03-29 22:00:42
MCFreelancer,2019-03-29,13:59:50,And the Real Count Down begins.30 Days to go till the Touch Rugby World Cup in MalaysiaVery excited to be repr... https://t.co/gwebgkQV2v,0,2019-03-29 22:00:42
MeierMarketing,2019-03-29,13:59:50, China, India and Malaysia reject recycling imports.  Now you burn it in your backyard releasing "28X more dioxi... https://t.co/mIiLiEH7z2,0,2019-03-29 22:00:42
bornthis_april,2019-03-29,13:59:49,RT @OnibugibugiJR: Will be giving out this cupsleeve sponsored by @/jacelyn_pey  I will give out 20 pcs to Malaysia Sayang 30th March,...,0,2019-03-29 22:00:42
ashrafizzaufal_,2019-03-29,13:59:48,RT @HRHJohorII: Kedah vs JDT. Playing in Kedah. 4th Referee official orang Kedah. Not surprising. How about we let you win and you stop sab...,0,2019-03-29 22:00:42
Mk300017,2019-03-29,14:00:24,RT @MiamiJLR: Immigration laws are changing rapidly, people are being treated like stock who needs to be rounded up. I say America rounds u...,0,2019-03-29 22:00:42
M7mdel4rbeny1,2019-03-29,14:00:23,RT @MiamiJLR: Immigration laws are changing rapidly, people are being treated like stock who needs to be rounded up. I say America rounds u...,0,2019-03-29 22:00:42
bibeypost_stock,2019-03-29,14:00:21,Institutional Investors  Negative on on Schwab Charles Corp  Crashed https://t.co/6meehbaJKe,0,2019-03-29 22:00:42
GusGarciaIII,2019-03-29,14:00:21,RT @RealMattCouch: Lowest Female Unemployment In 65 yearsLowest Black Unemployment EverLowest Hispanic Unemployment EverLowest Un...,0,2019-03-29 22:00:42
reurope_stock,2019-03-29,14:00:21,Is there a Bearish outlook for Federal Realty Investment Trust $FRT this week? https://t.co/HW4S7fl1Ob,0,2019-03-29 22:00:42
0Deflation,2019-03-29,14:00:20,RT @lisaabramowicz1: Corporate-bond ETFs are poised for their biggest quarterly inflow on record. https://t.co/RCEr009jZc https://t.co/zqs4...,0,2019-03-29 22:00:42
OohLalaFootball,2019-03-29,14:00:20,RT @luism8989: People who take Gerard Pique's joking answers out of context and attempt to make them into a big deal are too much, man.I...,0,2019-03-29 22:00:43
LegacyKitchens,2019-03-29,14:00:17,Don't forget, right next door we have several cabinets in stock and ready to go for your smaller projects!  Be sure... https://t.co/mImsxBuq2H,0,2019-03-29 22:00:43
reurope_stock,2019-03-29,14:00:16,HT Media Limited $HTMEDIA Increased 0.11% on Mar 29 https://t.co/SdaMOvTjxd,0,2019-03-29 22:00:43
